District,City,Latitude,Longitude,Price,PriceMillionPerM2,Size,LandType,Width,Length,Legalty,Ward
4,1,21.0373,105.9026,12500000000,154.32098,81.0,1,4.5,,1.0,151
754,77,10.606595,107.09493,450000000,3.0,150.0,1,5.0,30.0,1.0,26704
783,79,11.017028,106.53785,2750000000,8.088235,340.0,1,7.0,48.0,1.0,27517
680,68,11.625814,107.692566,800000000,4.4419765,180.1,1,6.0,31.0,1.0,25078
697,70,11.414469,106.5643,385000000,1.425926,270.0,1,6.0,45.0,1.0,25444
497,48,15.980089,108.20815,1650000000,126.92308,13.0,1,5.0,27.0,1.0,20329
494,48,15.986558,108.26741,1850000000,20.809898,88.9,1,6.0,15.0,1.0,20290
724,74,10.8921,106.7978,4000000000,40.0,100.0,1,5.0,20.0,1.0,25960
769,79,10.84937,106.838745,10200000000,102.0,100.0,1,5.0,20.0,1.0,26830
672,68,11.977858,108.45107,18000000000,42.25352,426.0,1,14.0,,1.0,24772
742,75,10.694093,106.82904,2000000000,2.0,1000.0,4,20.0,50.0,1.0,26497
643,66,12.646394,108.029366,950000000,7.9166665,120.0,1,5.0,24.0,1.0,24151
769,79,10.82118,106.77915,6800000000,70.103096,97.0,2,,,1.0,26848
589,58,11.408216,108.867035,280000000,0.37333333,750.0,4,,,1.0,22906
778,79,10.751721,106.698494,30000000000,59.52381,504.0,1,9.0,56.0,1.0,27475
689,70,11.514782,106.80499,1600000000,3.3542976,477.0,1,,,1.0,25207
17,1,21.124634,105.7762,3900000000,65.0,60.0,1,,,1.0,493
761,79,10.864996,106.639145,4250000000,38.636364,110.0,1,5.0,22.0,1.0,26776
495,48,15.976626,108.214905,2600000000,26.262627,99.0,1,5.0,,1.0,20314
723,74,11.048178,106.72356,50000000000,3.9780412,12569.0,3,,,1.0,25920
784,79,10.9181,106.6004,2200000000,9.166667,240.0,4,,,1.0,27562
784,79,10.9068,106.6343,3900000000,24.375,160.0,1,8.0,20.0,1.0,27568
742,75,10.694093,106.82904,1400000000,1.4,1000.0,4,20.0,50.0,1.0,26497
742,75,10.72112,106.82055,1400000000,14.0,100.0,1,6.0,16.0,1.0,26476
919,92,9.993837,105.799675,2250000000,22.5,100.0,1,5.0,20.0,1.0,31201
765,79,10.802988,106.69332,10500000000,116.666664,90.0,1,5.0,15.0,1.0,26947
805,80,10.5356,106.5417,4800000000,1.9639934,2444.0,1,65.0,35.0,1.0,28093
724,74,10.900233,106.77165,2700000000,42.1875,64.0,1,4.0,,1.0,25957
279,1,20.897005,105.88481,3550000000,44.93671,79.0,1,4.0,19.0,1.0,10186
751,77,10.548983,107.44197,2600000000,8.843537,294.0,1,,,1.0,26632
279,1,20.848433,105.9083,1660000000,23.512781,70.5999,1,4.5,16.0,1.0,10237
764,79,10.842343,106.664734,10000000000,58.82353,170.0,1,5.5,31.0,1.0,26878
650,66,12.886561,108.392,550000000,0.20072992,2740.0,1,43.0,67.0,1.0,24364
761,79,10.87123,106.68598,24000000000,28.985508,828.0,1,17.0,49.0,1.0,26767
648,66,12.90168,108.1236,155000000,0.62,250.0,1,,,1.0,24274
802,80,10.8391,106.4411,1068000000,7.911111,135.0,4,,,1.0,27967
724,74,10.8906,106.7845,2650000000,39.55224,67.0,1,,,1.0,25957
919,92,9.9715,105.8075,3400000000,9.497207,358.0,1,6.0,58.0,1.0,31204
725,74,10.919315,106.73298,2420000000,38.412697,63.0,1,4.5,,1.0,25987
748,77,10.5164995,107.20555,4100000000,9.425287,435.0,1,9.0,50.0,1.0,26572
753,77,10.4372225,107.27255,1350000000,7.9411764,170.0,1,10.0,17.0,1.0,26689
893,89,10.475618,105.50641,680000000,2.2666667,300.0,1,10.0,30.0,1.0,30655
718,74,10.973197,106.69042,3500000000,28.0,125.0,1,5.0,25.0,1.0,25750
778,79,10.722954,106.73555,6200000000,91.17647,68.0,1,4.0,18.0,1.0,27484
271,1,21.16419,105.3541,1200000000,3.0,400.0,1,11.0,37.0,1.0,9673
711,72,11.136455,106.14633,360000000,2.88,125.0,1,5.0,25.0,1.0,25693
769,79,10.8295,106.832,10000000000,7.6923075,1300.0,4,32.0,40.0,1.0,26833
777,79,10.747893,106.6085,9800000000,37.984497,258.0,1,17.2,15.0,1.0,27451
777,79,10.753291,106.59358,7400000000,65.486725,113.0,1,5.0,23.0,1.0,27454
785,79,10.675009,106.64502,2250000000,13.235294,170.0,1,5.6999,28.0,1.0,27631
769,79,10.787688,106.80093,3980000000,51.688313,77.0,1,,,1.0,26866
762,79,10.876,106.7266,5500000000,32.163742,171.0,1,7.0,24.5,1.0,26797
3,1,21.062786,105.807465,4890000000,163.0,30.0,1,,,1.0,103
785,79,10.7754,106.5855,3550000000,33.17757,107.0,1,5.0,21.0,1.0,27604
593,60,10.950528,108.08654,1100000000,5.5,200.0,1,10.0,20.0,1.0,22960
279,1,20.803759,105.890686,4100000000,65.39075,62.7,1,,,1.0,10258
7,1,20.99671,105.8739,5700000000,98.27586,58.0,1,,,1.0,283
710,72,11.2047,106.1499,499000000,3.1383648,159.0,1,5.0,31.0,1.0,25660
707,72,11.216324,106.28752,490000000,2.969697,165.0,1,5.0,33.0,1.0,25582
707,72,11.216324,106.28752,465000000,1.9787234,235.0,1,5.0,45.0,1.0,25582
722,74,11.234789,106.73526,850000000,11.333333,75.0,1,5.0,15.0,1.0,25885
277,1,20.907265,105.71458,1200000000,38.70968,31.0,1,3.7,8.35,1.0,10057
871,87,10.6984005,105.63539,460000000,3.3576643,137.0,1,5.0,28.0,1.0,30025
769,79,10.8078,106.7897,10080000000,70.0,144.0,1,8.0,18.0,1.0,26848
731,75,10.9715,106.8002,500000000,5.0,100.0,1,5.0,20.0,1.0,26023
643,66,12.710752,108.06873,9500000000,1.3970588,6800.0,3,,,1.0,24124
710,72,11.157687,106.258095,850000000,4.1666665,204.0,1,5.0,34.1599,1.0,25663
735,75,11.0095,106.82758,2350000000,23.5,100.0,1,5.0,20.0,1.0,26188
735,75,11.0095,106.82758,3000000000,30.0,100.0,1,5.0,20.0,1.0,26188
735,75,11.029215,106.85945,1400000000,11.764706,119.0,1,,,1.0,26191
17,1,21.179623,105.83784,4000000000,53.333332,75.0,1,5.0,15.0,1.0,466
754,77,10.601805,107.11308,2500000000,9.960159,251.0,1,5.0,50.0,1.0,26731
648,66,12.8126,108.1131,2500000000,2083.3333,1.2,4,,,1.0,24262
899,91,10.009516,105.08323,480000000,7.3846154,65.0,1,4.0,16.5,1.0,30730
754,77,10.603,107.1228,10990000000,7.076626,1553.0,1,22.0,74.0,1.0,26728
777,79,10.777775,106.60996,4500000000,59.210526,76.0,1,4.0,19.0,1.0,27439
754,77,10.606595,107.09493,12490000000,4.3595114,2865.0,1,40.0,72.0,1.0,26731
802,80,10.870725,106.50538,1200000000,9.6,125.0,1,5.0,25.0,1.0,27976
306,31,20.837152,106.715515,245025000000,165.0,1485.0,1,27.0,55.0,1.0,11413
268,1,20.969559,105.751915,7400000000,148.0,50.0,2,11.26,5.0,1.0,9886
250,1,21.160532,105.76446,2515000000,34.930557,72.0,1,4.0,17.0,1.0,9019
933,93,9.9377,105.8638,1050000000,11.052631,95.0,1,5.0,19.0,1.0,31381
926,92,9.9989,105.6706,2450000000,8.448276,290.0,1,8.0,36.0,1.0,31299
649,66,13.077148,108.20216,1460000000,0.1020979,14300.0,4,100.0,143.0,1.0,24307
731,75,10.937707,106.83723,4000000000,32.0,125.0,1,,,1.0,26065
753,77,10.550592,107.278465,1750000000,3.4860559,502.0,1,12.0,42.0,1.0,26695
753,77,10.505942,107.30211,1950000000,6.1320753,318.0,1,10.0,40.0,1.0,26683
752,77,10.486102,107.21574,3800000000,17.272728,220.0,1,8.0,27.0,1.0,26659
766,79,10.823181,106.635765,6000000000,78.947365,76.0,1,,,1.0,27007
783,79,10.934831,106.55005,1230000000,7.3652697,167.0,4,15.0,12.0,1.0,27553
405,38,19.82076,105.73365,1300000000,13.684211,95.0,2,5.0,,1.0,16378
19,1,21.005787,105.748886,4000000000,105.26316,38.0,1,,,1.0,628
775,79,10.737952,106.62873,4699000000,83.02135,56.5999,1,4.1999,14.0,1.0,27385
274,1,21.051794,105.70845,3200000000,71.111115,45.0,1,3.7,,1.0,9853
762,79,10.833995,106.72641,4600000000,45.544556,101.0,1,5.0,20.0,1.0,26812
785,79,10.663042,106.567245,1850000000,16.818182,110.0,1,7.46,14.2798,1.0,27637
495,48,16.020805,108.23563,4100000000,41.0,100.0,1,,,1.0,20314
494,48,15.982958,108.23342,3400000000,34.0,100.0,1,,,1.0,20287
648,66,12.844031,108.05987,1900000000,0.12666667,15000.0,4,100.0,150.0,1.0,24289
769,79,10.842195,106.82374,2700000000,52.941177,51.0,2,4.0,13.0,1.0,26833
18,1,20.985985,105.933205,2800000000,66.666664,42.0,1,3.5999,11.6,1.0,577
786,79,10.701138,106.71977,4860000000,45.0,108.0,1,6.0,18.0,1.0,27646
19,1,21.022554,105.77457,10500000000,198.1132,53.0,1,,,1.0,625
725,74,10.957153,106.71757,15000000000,21.428572,700.0,1,20.0,35.0,1.0,25972
784,79,10.869378,106.581215,2700000000,42.857143,63.0,1,4.0,36.0,1.0,27577
494,48,15.982958,108.23342,3350000000,31.904762,105.0,1,5.0,,1.0,20287
753,77,10.4054,107.2603,4800000000,78.30355,61.2999,1,4.3,14.0,1.0,26692
753,77,10.4645,107.3395,2700000000,15.428572,175.0,1,7.0,25.0,1.0,26701
273,1,21.0876,105.6603,5450000000,72.666664,75.0,1,5.0,15.0,1.0,9784
801,80,10.8468,106.2404,350000,0.00010164372,3443.4,4,86.0,33.0,1.0,27928
875,87,10.339645,105.61193,550000000,2.2285252,246.8,1,5.0,49.36,1.0,30187
16,1,21.363613,105.82316,1470000000,13.4862385,109.0,1,5.0,21.7999,1.0,379
710,72,11.115171,106.234566,365000000,0.8333333,438.0,1,10.0,43.0,1.0,25675
710,72,11.120918,106.32872,915000000,4.275701,214.0,1,10.0,23.6599,1.0,25672
645,66,13.143568,108.20216,5670000000,0.21,27000.0,4,100.0,270.0,1.0,24208
783,79,10.941103,106.64586,16500000000,10.3125,1600.0,1,18.0,76.0,1.0,27550
855,86,18.67974,105.66187,4032000000,8.0,504.0,1,23.0,23.0,1.0,29542
916,92,10.008,105.7481,3900000000,39.0,100.0,1,5.0,20.0,1.0,31150
808,80,10.499839,106.48686,490000000,3.0625,160.0,1,8.0,20.0,1.0,28219
718,74,11.035643,106.63208,1300000000,13.0,100.0,1,5.0,20.0,1.0,25768
762,79,10.873241,106.732346,4000000000,61.53846,65.0,1,3.5,20.0,1.0,26797
762,79,10.850582,106.74462,5200000000,65.0,80.0,1,4.0999,,1.0,26821
762,79,10.872194,106.723946,6500000000,50.387596,129.0,1,7.0,18.0,1.0,26797
807,80,10.592,106.6232,550000000,6.470588,85.0,1,5.0,17.0,1.0,28183
720,74,11.296085,106.42881,550000000,2.455357,224.0,1,,,1.0,25798
762,79,10.833995,106.72641,5700000000,63.333332,90.0,1,4.5,20.0,1.0,26812
17,1,21.177889,105.83293,2492000000,40.000065,62.2999,1,4.55,13.6999,1.0,466
807,80,10.613144,106.635025,1300000000,6.5,200.0,1,10.0,20.0,1.0,28177
3,1,21.062786,105.807465,17000000000,180.85106,94.0,1,5.0,20.0,1.0,103
815,82,10.384851,106.30547,550000000,3.548387,155.0,1,5.0,31.0,1.0,28567
815,82,10.384851,106.30547,680000000,4.0,170.0,4,5.0,34.0,1.0,28567
712,72,11.056549,106.305176,3825000000,1.9125,2000.0,4,85.0,31.0,1.0,25723
712,72,11.061563,106.30982,595000000,5.95,100.0,1,5.8,18.0,1.0,25723
710,72,11.115171,106.234566,895000000,2.557143,350.0,1,10.0,35.0,1.0,25675
762,79,10.864332,106.780876,13000000000,130.0,100.0,1,,,1.0,26800
494,48,15.98728,108.26717,2890000000,28.333334,102.0,2,6.0,17.0,1.0,20290
724,74,10.918133,106.77789,2250000000,37.5,60.0,1,4.0,15.0,1.0,25948
815,82,10.384851,106.30547,680000000,4.0,170.0,4,5.0,34.0,1.0,28567
802,80,10.97471,106.34088,700000000,4.375,160.0,1,5.0,33.0,1.0,27943
815,82,10.355836,106.344536,990000000,16.5,60.0,1,5.0,12.0,1.0,28270
807,80,10.613144,106.635025,1050000000,8.139535,129.0,1,4.0,32.0,1.0,28177
678,68,11.774524,108.394585,850000000,7.8125,108.8,1,5.0,22.0,1.0,24964
778,79,10.7174,106.7368,6600000000,66.0,100.0,1,5.0,20.0,1.0,27484
800,80,10.656504,106.18752,1500000000,10.0,150.0,1,5.0,35.0,1.0,27865
778,79,10.745,106.6981,7500000000,147.05882,51.0,1,4.5,11.5,1.0,27475
762,79,10.848114,106.75977,6800000000,80.0,85.0,1,,,1.0,26824
495,48,16.006231,108.21946,3450000000,39.204544,88.0,2,,,1.0,20314
815,82,10.384851,106.30547,680000000,4.0,170.0,4,5.0,34.0,1.0,28567
742,75,10.741999,106.87848,1300000000,11.818182,110.0,1,8.0,12.0,1.0,26473
784,79,10.9065,106.6468,12000000000,55.555557,216.0,1,18.0,25.0,1.0,27568
815,82,10.363978,106.30697,990000000,11.379311,87.0,1,5.0,18.0,1.0,28567
740,75,10.744971,106.9616,30000000000,9.0307045,3322.0,4,84.0,40.0,1.0,26404
911,91,10.0368,104.0187,2000000000,21.208908,94.3,1,,,1.0,31081
724,74,10.8844,106.7714,2650000000,38.97059,68.0,1,6.0,,1.0,25957
692,70,11.78864,106.46415,4000000000,0.036363635,110000.0,4,,,1.0,25280
495,48,16.006231,108.21946,3450000000,34.5,100.0,2,,,1.0,20314
740,75,10.853705,106.93067,2250000000,10.817307,208.0,1,10.0,21.0,1.0,26383
753,77,10.550592,107.278465,1690000000,3.38,500.0,1,12.0,,1.0,26695
725,74,10.947307,106.73903,20000000000,57.471264,348.0,1,9.5,,1.0,25975
594,60,10.678603,107.75391,6000000000,21.818182,275.0,1,11.1999,27.0,1.0,23235
594,60,10.6610565,107.76074,1600000000,3.8554218,415.0,1,16.3999,25.0,1.0,23234
594,60,10.6667,107.7798,2500000000,28.40909,88.0,1,5.0,17.0,1.0,23237
761,79,10.859661,106.70577,2800000000,33.333332,84.0,1,5.1999,16.0,1.0,26779
753,77,10.505942,107.30211,4500000000,2.25,2000.0,1,22.0,97.0,1.0,26683
815,82,10.376287,106.33755,850000000,10.625,80.0,1,4.0,20.0,1.0,28276
692,70,11.841643,106.49949,350000000,1.25,280.0,1,5.0,58.0,1.0,25285
761,79,10.897721,106.68662,2500000000,25.773195,97.0,1,5.0,20.0,1.0,26764
753,77,10.514343,107.2887,3000000000,1.7647059,1700.0,1,20.0,,1.0,26683
737,75,10.951901,107.05099,5500000000,4.230769,1300.0,1,26.0,,1.0,26275
796,80,10.839527,105.665634,2200000000,13.75,160.0,1,8.0,20.0,1.0,27721
807,80,10.625294,106.61145,1050000000,6.730769,156.0,1,5.0,33.0,1.0,28174
731,75,10.9469595,106.86576,2599000000,32.898735,79.0,1,5.0,15.5,1.0,26035
275,1,20.947329,105.565025,3700000000,1.4013029,2640.4,1,30.0,98.0,1.0,9949
764,79,10.838614,106.67312,4400000000,88.0,50.0,1,,,1.0,26878
737,75,10.980002,107.08347,1200000000,1.3921114,862.0,4,34.0,,1.0,26260
769,79,10.8059,106.8199,4300000000,34.95935,123.0,1,6.1999,20.0,1.0,26860
806,80,10.563855,106.54073,950000000,4.318182,220.0,1,10.0,22.0,1.0,28129
754,77,10.612588,107.14562,3300000000,3.2321253,1021.0,4,,,1.0,26728
867,87,10.297757,105.74392,1600000000,25.356617,63.0999,1,4.1999,15.1999,1.0,29919
867,87,10.355597,105.72925,8200000000,2.4848485,3300.0,4,,,1.0,29914
867,87,10.3223,105.7286,1100000000,15.277778,72.0,1,4.5,16.0,1.0,29920
754,77,10.646611,107.11301,2700000000,14.835165,182.0,1,6.0,,1.0,26725
754,77,10.513958,107.05985,36000000000,12.0,3000.0,1,,,1.0,26713
871,87,10.763199,105.63476,800000000,8.333333,96.0,1,6.0,16.0,1.0,30007
268,1,20.983725,105.74083,7400000000,148.0,50.0,1,11.26,5.0,1.0,9886
21,1,21.08728,105.73942,5250000000,84.67742,62.0,1,4.0,,1.0,598
807,80,10.638871,106.55874,850000000,5.5194807,154.0,1,7.0,22.0,1.0,28162
737,75,10.961575,106.995995,1870000000,12.466666,150.0,1,6.0,25.0,1.0,26248
497,48,16.084671,108.10237,1520000000,15.2,100.0,1,5.0,20.0,1.0,20296
825,82,10.2795,106.5923,945000000,0.40523157,2332.0,1,,,1.0,28693
676,68,11.807,108.1072,850000000,2.3943663,355.0,1,,,1.0,24898
558,54,13.381526,109.15233,725000000,0.0145,50000.0,4,,,1.0,22099
777,79,10.721719,106.61139,3510000000,65.0,54.0,1,4.0,13.5,1.0,27460
676,68,11.807,108.1072,1442000000,3.5,412.0,1,,,1.0,24898
21,1,21.076807,105.78777,16000000000,118.51852,135.0,1,5.48,25.0,1.0,610
750,77,10.591283,107.32575,3700000000,3.3213644,1114.0,4,10.0,114.0,1.0,26611
807,80,10.6131,106.635,890000000,8.9,100.0,1,4.5,22.0,1.0,28177
823,82,10.4085,106.5996,590000000,4.3703704,135.0,1,6.0,25.0,1.0,28657
825,82,10.301329,106.503624,499000000,0.66533333,750.0,1,16.0,,1.0,28693
572,56,12.595897,109.057205,185000000,0.37,500.0,4,11.0,,1.0,22537
769,79,10.811752,106.83259,30000000000,28.275211,1061.0,1,42.0,36.0,1.0,26854
646,66,13.222055,107.72809,115000000,0.57788944,199.0,1,5.0,40.0,1.0,24220
825,82,10.301329,106.503624,689000000,0.49214286,1400.0,1,18.0,,1.0,28690
560,54,13.115678,109.021545,349000000,0.11258064,3100.0,4,,,1.0,22189
943,94,9.817718,106.00606,1300000000,2.1666667,600.0,4,10.0,60.0,1.0,31540
558,54,13.3392,109.12855,590000000,0.0059,100000.0,4,,,1.0,22105
676,68,11.807,108.1072,1800000000,2.686567,670.0,1,,,1.0,24898
825,82,10.3013,106.5036,449000000,0.62102354,723.0,4,,,1.0,28690
561,54,13.028704,108.932396,650000000,0.12264151,5300.0,4,,,1.0,22213
676,68,11.807067,108.10729,675000000,1.8907562,357.0,1,,,1.0,24898
561,54,12.9765,108.9618,280000000,0.55445546,505.0,1,,,1.0,22222
561,54,13.028704,108.932396,520000000,0.026,20000.0,4,,,2.0,22213
825,82,10.2562,106.6114,285000000,1.2391304,230.0,1,5.0,46.0,2.0,28699
3,1,21.062786,105.807465,25500000000,55.434784,460.0,1,,,1.0,103
672,68,11.921056,108.36826,800000000,1.6,500.0,1,,,1.0,24808
762,79,10.8803,106.7734,2200000000,31.428572,70.0,1,5.0,14.0,1.0,26794
731,75,10.9573,106.7827,3000000000,17.647058,170.0,1,5.0,,1.0,26062
802,80,10.870725,106.50538,2200000000,18.333334,120.0,1,6.0,20.0,1.0,27976
777,79,10.7257,106.6134,1950000000,27.857143,70.0,1,5.0,14.0,1.0,27460
803,80,10.635128,106.54044,910000000,9.1,100.0,1,5.0,20.0,1.0,28030
769,79,10.848822,106.77432,7400000000,82.22222,90.0,1,5.0,16.0,1.0,26839
18,1,21.0144,105.9437,8000000000,133.33333,60.0,1,4.0,15.0,1.0,565
835,83,10.280164,106.4494,3000000000,5.842259,513.5,1,12.5,41.5,1.0,29056
479,46,16.4411,107.6209,5400000000,30.0,180.0,1,9.0,20.0,1.0,19969
718,74,11.009517,106.67823,24000000000,12.0,2000.0,3,25.0,80.0,1.0,25762
725,74,10.930041,106.690094,2150000000,23.88889,90.0,1,4.0,23.0,1.0,25984
725,74,10.935075,106.70869,1650000000,25.0,66.0,1,4.0,16.5,1.0,25972
731,75,10.956516,106.79975,1800000000,22.5,80.0,1,4.1999,19.0,1.0,26011
673,68,11.575621,107.86169,450000000,0.46875,960.0,1,20.0,48.0,1.0,24835
725,74,10.9178,106.6993,3450000000,27.6,125.0,1,5.0,25.0,1.0,25984
673,68,11.4710045,107.74128,600000000,0.42918456,1398.0,1,23.0,54.0,1.0,24844
769,79,10.829189,106.77661,11000000000,101.85185,108.0,1,5.0,21.0,1.0,26848
778,79,10.7449,106.6977,14000000000,62.5,224.0,1,10.0,24.0,1.0,27487
778,79,10.7287,106.739,13800000000,86.25,160.0,1,8.0,20.0,1.0,27484
761,79,10.854584,106.70898,3450000000,61.607143,56.0,1,4.0,14.0,1.0,26779
703,72,11.316168,106.11987,3500000000,7.0,500.0,1,17.0,24.0,1.0,25465
689,70,11.512269,106.88253,1750000000,15.217391,115.0,1,5.0,23.0,1.0,25213
761,79,10.8937435,106.671455,6500000000,10.90604,596.0,1,32.0,18.8999,1.0,26764
807,80,10.613144,106.635025,1600000000,3.0131826,531.0,4,10.85,49.0,1.0,28177
737,75,10.9436,107.0613,1850000000,1.85,1000.0,4,18.0,,1.0,26281
735,75,11.324128,107.162994,4300000000,2.353585,1827.0,1,,,1.0,26173
807,80,10.593168,106.62248,490000000,5.7647057,85.0,1,5.0,17.0,1.0,28183
737,75,11.031245,107.09246,1190000000,1.19,1000.0,4,23.0,,1.0,26260
784,79,10.9065,106.6468,4280000000,28.533333,150.0,1,7.6999,20.0,1.0,27568
785,79,10.6365,106.6313,1800000000,10.227273,176.0,4,9.3,19.0,1.0,27640
482,46,16.304535,107.99467,410000000,0.12662137,3238.0,4,40.0,80.0,1.0,20137
731,75,10.860139,106.95634,1500000000,15.0,100.0,1,,,1.0,26374
673,68,11.5378,107.8065,2300000000,23.0,100.0,1,5.0,20.0,1.0,24826
724,74,10.9308,106.7445,2550000000,37.5,68.0,1,4.0,17.0,1.0,25948
724,74,10.917414,106.76861,2650000000,25.48077,104.0,1,4.0,26.0,1.0,25948
783,79,11.020317,106.5643,1200000000,12.0,100.0,1,5.0,20.0,1.0,27517
769,79,10.797102,106.82347,3600000000,40.0,90.0,1,6.0998,14.75,1.0,26860
783,79,10.965677,106.640236,7500000000,6.048387,1240.0,4,80.0,17.0,1.0,27550
17,1,21.179623,105.83784,4000000000,53.333332,75.0,1,5.0,15.0,1.0,466
802,80,10.948475,106.3817,890000000,0.6846154,1300.0,4,12.0,130.0,1.0,27949
17,1,21.110615,105.778244,6800000000,68.0,100.0,1,5.0,20.0,1.0,514
724,74,10.8906,106.7845,3800000000,25.165564,151.0,1,,,1.0,25957
899,91,9.969793,105.108765,490000000,5.0,98.0,4,5.0,20.0,1.0,30748
697,70,11.414469,106.5643,450000000,1.8,250.0,1,5.0,50.0,1.0,25444
731,75,10.986029,106.867546,1050000000,11.666667,90.0,4,5.0,18.0,3.0,25993
21,1,21.060614,105.78177,5150000000,119.76744,43.0,1,,,1.0,617
807,80,10.632038,106.67289,2800000000,28.0,100.0,1,5.0,20.0,1.0,28159
732,75,10.921319,107.247284,18000000000,56.25,320.0,1,17.0,19.0,1.0,26083
732,75,10.9302,107.2481,1350000000,2.7,500.0,4,10.0,50.0,1.0,26098
762,79,10.8447695,106.74226,7600000000,52.41379,145.0,1,5.0,28.0,1.0,26821
275,1,20.947329,105.565025,2640000000,5.0,528.0,1,,,2.0,9949
490,48,16.077059,108.13694,1950000000,12.111801,161.0,1,5.0,32.0,1.0,20197
493,48,16.105001,108.25884,27500000000,85.13932,323.0,2,23.0,,1.0,20263
831,83,10.3009,106.4048,390000000,4.0625,96.0,4,5.0,18.5,1.0,28807
19,1,21.017057,105.74067,3300000000,82.5,40.0,1,4.55,8.6198,1.0,628
731,75,10.9842,106.8632,2999999999,16.666666,180.0,1,11.0,16.0,1.0,25993
731,75,10.9776,106.8656,2550000000,26.28866,97.0,1,4.0,25.0,1.0,25993
731,75,10.962943,106.85486,3600000000,50.0,72.0,1,4.0,18.0,1.0,26008
731,75,10.9375,106.8537,5400000000,36.0,150.0,1,6.3,23.0,1.0,26050
806,80,10.60925,106.50538,860000000,8.190476,105.0,1,5.0,21.0,1.0,28117
676,68,11.878889,108.34453,2000000000,3.9682539,504.0,1,,,1.0,24892
495,48,16.00499,108.223526,3700000000,37.0,100.0,1,5.0,20.0,1.0,20314
495,48,15.995379,108.21352,2900000000,29.0,100.0,1,5.0,20.0,1.0,20314
718,74,11.028857,106.655655,3600000000,24.0,150.0,1,7.5,20.0,1.0,25759
493,48,16.1079,108.2582,3600000000,40.0,90.0,1,4.5,,1.0,20263
802,80,10.9181,106.4055,6380000000,13.154639,485.0,1,9.6997,50.0,1.0,27955
495,48,16.012878,108.20674,4750000000,73.07692,65.0,1,,,1.0,20260
650,66,13.8689,108.037,119000000,0.238,500.0,1,10.0,50.0,3.0,24361
785,79,10.7155,106.5525,2950000000,0.98333335,3000.0,4,50.0,60.0,1.0,27613
389,38,20.062748,105.34239,110000000,1.1,100.0,1,5.0,20.0,1.0,15079
769,79,10.814827,106.83786,6800000000,36.286037,187.3999,1,6.0,31.0,1.0,26854
622,64,13.9501,108.0132,450000000,2.6785715,168.0,1,5.0,33.0,1.0,23586
17,1,21.149134,105.91418,2750000000,51.30616,53.5998,1,4.1999,12.6,1.0,475
710,72,11.079084,106.2934,1300000000,3.6111112,360.0,1,10.0,35.0,1.0,25678
731,75,10.9687,106.8843,2499000000,37.863636,66.0,1,4.5,16.0,1.0,26002
918,92,10.023191,105.71916,1750000000,14.227642,123.0,1,4.0,30.75,1.0,31183
494,48,16.0116,108.2453,3570000000,35.7,100.0,1,5.0,20.0,1.0,20287
494,48,16.01,108.2378,3170000000,30.190475,105.0,1,5.0,21.0,1.0,20287
622,64,13.9724,108.0486,750000000,3.9682539,189.0,1,5.0,38.0,1.0,23599
724,74,10.8906,106.7721,11400000000,57.0,200.0,1,,,1.0,25942
762,79,10.886587,106.76827,12000000000,62.402496,192.3,1,11.0,18.0,1.0,26794
277,1,20.948948,105.70284,2500000000,48.076923,52.0,1,4.0,13.0,1.0,10021
762,79,10.8339,106.7264,5900000000,62.105263,95.0,1,5.0,20.0,1.0,26812
776,79,10.731897,106.65609,1500000000,15.0,100.0,1,5.0,20.0,1.0,27424
753,77,10.505942,107.30211,1700000000,1.3076923,1300.0,1,11.0,116.0,2.0,26683
805,80,10.543372,106.517166,550000000,3.235294,170.0,1,7.5,22.0,1.0,28090
492,48,16.0403,108.2198,8000000000,40.0,200.0,1,10.0,,1.0,20257
643,66,12.613177,107.93139,415000000,4.15,100.0,1,5.0,20.0,1.0,24172
794,80,10.520283,106.41751,3500000000,14.0,250.0,1,8.8999,29.2,1.0,27698
762,79,10.850582,106.74462,4450000000,78.070175,57.0,1,,,1.0,26821
784,79,10.885249,106.61962,910000000,18.055555,50.4,1,4.1999,12.0,2.0,27574
495,48,16.046818,108.17764,1950000000,27.857143,70.0,1,5.5,15.0,1.0,20306
764,79,10.82611,106.68368,50000000000,118.48341,422.0,1,,,1.0,26890
17,1,21.177889,105.83293,4300000000,48.863636,88.0,1,4.3,18.0,1.0,466
17,1,21.177954,105.826035,4780000000,45.96154,104.0,1,5.3,21.0,1.0,466
724,74,10.882309,106.78551,2900000000,48.333332,60.0,2,4.0,15.0,1.0,25957
777,79,10.749918,106.59413,2500000000,31.25,80.0,1,4.0,20.0,1.0,27454
785,79,10.781,106.5334,3500000000,31.25,112.0,1,4.0,28.0,1.0,27598
594,60,10.662386,107.76581,16000000000,13.333333,1200.0,1,20.0,60.0,1.0,23248
